text,label
 sure thing big man hockey elections go longer hour though,0
 watch lor saw swatch one thk quite ok ard need nd opinion leh,0
 hiya u like hlday pics looked horrible took mo hows camp amrca thing speak soon serena,0
 babe goes day miss already love loving kiss hope everything goes well,0
 yunny goin late,0
 doc prescribed morphine cause pain meds enough waiting mom bring med kick fast gonna try later,0
 cool want go kappa meet outside mu,0
 hey sexy buns told adore loverboy hope remember thank sister law meatballs grins love babe,0
 may b approve panalam posts,0
 spjanuary male sale hot gay chat cheaper call national rate p min cheap p min peak stop texts call p min,1
 sorry call later,0
 dont thnk wrong calling us,0
 workin get job,0
 done mean,0
 ur luck love someone ur fortune love one loves u miracle love person love anyone except u gud nyt,0
 hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx,0
 freemsg today day ready horny live town love sex fun games netcollex ltd p per msg reply stop end,1
 yahoo boys bring perf legal,0
 need say anything know outsider,0
 ever one foot,0
 got lt gt,0
 good need receipts well done yes please tell number could ring,0
 ever green quote ever told jerry cartoon person irritates u always one loves u vry much fails express gud nyt,0
 leave wif lar wan carry meh heavy da num familiar,0
 beautiful truth expression face could seen everyone depression heart could understood loved ones gud ni,0
 infact happy new year seeing,0
 simpsons movie released july name band died start film green day b blue day c red day send b c,1
 shame maybe cld meet hrs tomo,0
 lol would despite cramps like girl,0
 wait cornwall hope tonight bad well rock night shite anyway going kip good night speak soon,0
 pls help tell sura expecting battery hont pls send message download movies thanks,0
 please call amanda regard renewing upgrading current mobile handset free charge offer ends today tel subject c,1
 found way get another app phone eh go net cafe take job geeee need babe crave see,0
 work mon thurs sat cant leh booked liao day u free,0
 comin fetch us oredi,0
 nannys address,0
 urgent costa del sol holiday await collection call toclaim sae tc pobox stockport sk xh cost pm max mins,1
 haf u eaten wat time u wan come,0
 want new video phone anytime network mins half price line rental free text months reply call free delivery,1
 yo call get chance friend mine wanted ask big order,0
 single single answers fighting plus said broke didnt reply,0
 certainly puts things perspective something like happens,0
 got tv watch meh u work today,0
 felt conveying reason ese,0
 mobile months u r entitled update latest colour mobiles camera free call mobile update co free,1
 going got exciting karaoke type activities planned debating whether play football eve feeling lazy though,0
 told coming wednesday,0
 ok called mom instead fun,0
 dear voucher holder claim weeks offer pc please go http www wtlp co uk text ts cs apply,1
 well desperate call armand,0
 work right,0
 congrats nokia video camera phone call calls cost ppm ave call mins vary mobiles close post bcm ldn wc n xx,1
 heard anything answering texts guessing flaked said jb fantastic,0
 mmmmmm love much ahmad wait year begin every second takes closer side happy new year love,0
 pls full name joke school cos fees university florida seem actually lt gt k pls holla back,0
 sorry call later,0
 ok said got wisdom teeth hidden inside n mayb need remove,0
 pls pls drink plenty plenty water,0
 queen going royal wedding,0
 lag sad part keep touch thanks skype,0
 ok lor go tog lor,0
 two teams waiting players,0
 send copy da report,0
 swhrt u dey hope ur ok tot u day love n miss take care,0
 ok da already planned wil pick,0
 urgent please call abta complimentary spanish holiday cash await collection sae cs box po ez ppm,1
 sorry call later meeting,0
 really need shit tomorrow know awake like,0
 good registered vote,0
 hmm ok stay like hour cos eye really sore,0
 dear got bus directly calicut,0
 mm umma ask vava also come tell play later together,0
 well general price lt gt oz let know much want,0
 sorry call later,0
 moment day value morning brings hope afternoon brings faith evening brings luv night brings rest wish u find today good morning,0
 lt gt w jetton ave forgot,0
 ok coming home,0
 use foreign stamps country,0
 double mins txts months free bluetooth orange available sony nokia motorola phones call mobileupd call optout n dx,1
 sorry lot friend friend stuff talk actual guy wants buy,0
 free st week nokia tone ur mob every week txt nokia get txting tell ur mates www getzed co uk pobox w wq norm p tone,1
 want funk ur fone weekly new tone reply tones u text www ringtones co uk original n best tones gbp network operator rates apply,1
 cmon babe make horny turn txt fantasy babe im hot sticky need replies cost cancel send stop,1
 come tomorrow di,0
 wylie update weed dealer carlos went freedom class lunsford,0
 happy baby alright take job hope fine send kiss make smile across sea kiss kiss,0
 c movie juz last minute decision mah juz watch lar tot interested,0
 enjoying semester take care brother,0
 important information orange user xxxxxx today ur lucky day find log onto http www urawinner com fantastic prizeawaiting,1
 get door,0
 lets use next week princess,0
 go home first lar wait lor put stuff first,0
 want kfc tuesday buy meals gravy mark,0
 da stupid da always sending like believe message pandy mental,0
 oi gonna ring,0
 missed call alert numbers called left message,1
 attended nothing,0
 ard like dat lor juz meet mrt station dun haf come,0
 dear sleeping p,0
 er mw im filled tuth aight,0
 office around pm going hospital,0
 actually waiting weeks start putting ad,0
 anything lor go go lor,0
 u free sat rite u wan watch infernal affairs wif n darren n mayb xy,0
 plz note anyone calling mobile co amp asks u type lt gt lt gt disconnect call coz iz attempt terrorist make use sim card itz confirmd nokia n motorola n verified cnn ibn,0
 yo around friend mine lookin pick later tonight,0
 stupid auto correct phone,0
 double eviction week spiral michael good riddance,0
 world suffers lot violence bad people silence good people gud night,0
 ok thats cool either raglan rd edward rd behind cricket ground gimme ring ur closeby see tuesday,0
 buy one egg da please,0
 started skye,0
 bookedthe hut also time way,0
 several sir,0
 u really pig leh sleep much dad wake smth eat lunch today,0
 home please call,0
 love hope anything drastic dare sell pc phone,0
 reached home tired come tomorro,0
 freemsg records indicate may entitled pounds accident claim free reply yes msg opt text stop,1
 u win music gift vouchers every week starting txt word draw tscs www idew com skillgame winaweek age ppermesssubscription,1
 life style garments account please,0
 lol wtf random btw lunch break,0
 sez hows u de arab boy hope u r good give love evry love ya eshxxxxxxxxxxx,0
 lay man let know missed thought great day send bimbo ugo numbers ill appreciate safe,0
 detroit home snow enjoy,0
 show ur colours euro offer get england flag lions tone ur phone click following service message info,1
 okie,0
 aight chillin friend room text way,0
 toshiba portege gd,0
 well welp sort semiobscure internet thing,0
 text pass collect polyphonic ringtones normal gprs charges apply enjoy tones,1
 accordingly repeat text word ok mobile phone send,1
 loosu go hospital de dont let careless,0
 much eighth,0
 omg joanna freaking looked thru friends find photos asking stuff myspace even logged like year,0
 send ur birthdate month year tel u ur life partner name method calculation reply must,0
 juz havent woke bit blur blur dad went liao cant cum oso,0
 clothes jewelry trips,0
 block breaker comes deluxe format new features great graphics mobile buy replying get bbdeluxe take challenge,1
 aah cuddle would lush need lots tea soup kind fumbling,0
 important information orange user today lucky day find log onto http www urawinner com fantastic surprise awaiting,1
 late,0
 sad story man last week b day wife nt wish parents forgot n kids went work even colleagues wish,0
 plans family set stone,0
 pls dont forget study,0
 never believe actually got taunton wow,0
 den weekdays got special price haiz cant eat liao cut nails oso muz wait finish drivin wat lunch still muz eat wat,0
 broke list reasons nobody town tell sarcastic faggy,0
 lt decimal gt common car better buy china asia find less expensive holla,0
 greatest test courage earth bear defeat without losing heart gn tc,0
 sorry im stil fucked last nite went tobed got work,0
 hey whats plan sat,0
 beauty sleep help ur pimples,0
 great hope using connections mode men also cos never know old friends lead today,0
 natalja f inviting friend reply yes see www sms ac u nat stop send stop frnd,1
 get,0
 kind missed train cos asthma attack nxt one half hr driving sure park,0
 ball moving lot spin last difficult bat,0
 haiyoh maybe hamster jealous million,0
 please send aunty number,0
 glad following dreams,0
 reached home finally,0
 urgent important information user today lucky day find log onto http www urawinner com fantastic surprise awaiting,1
 winner valued network customer selected receivea prize reward claim call claim code kl valid hours,1
 wn u r hurt prsn close u fight wit dem coz somtimes dis fight saves relation bt quiet leaves nothin relation gud eveb,0
 u call,0
 science tells chocolate melt sunlight please walk sunlight bcoz want loss sweet friend,0
 yes come nyc audiitions trying relocate,0
 pocked,0
 congrats great wanted tell tell score cos might make relax motivating thanks sharing,0
 wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care,0
 hey mr whats name bill brison book one language words,0
 okay good problem thanx,0
 information ikea spelled caps yelling thought left sitting bed among mess came said going got home class please try bullshit makes want listen less,0
 call u done,0
 g w r,0
 best watch say cause get drunk motherfucker,0
 kit strip billed p netcollex ltd po box ig oja,1
 hmv bonus special pounds genuine hmv vouchers answer easy questions play send hmv info www percent real com,1
 please call immediately urgent message waiting,1
 thesmszone com lets send free anonymous masked messages im sending message see potential abuse,1
 well done costa del sol holiday await collection call toclaim sae tcs pobox stockport sk xh cost pm max mins,1
 hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl,0
 erm woodland avenue somewhere get parish magazine telephone number,0
 ta jobs available let know please cos really need start working,0
 aiyar hard type u later free tell call n scold n tell u,0
 yup free,0
 good good billy mates gone jogging enjoy concert,0
 yo come carlos soon,0
 awww dat sweet think something nice time tonight ill probably txt u later cos im lonely xxx,0
 guess useless calling u something important,0
 ha ha popped loo hello ed hello,0
 dint tell anything angry told abi,0
 someone u know asked dating service contact cant guess call revealed po box wu,1
 happens r waxsto wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance give til friday morning thats see major person guide right insurance,0
 keep ten rs shelf buy two egg,0
 well babe swollen glands throat end,0
 ur changes da report big cos already made changes da previous report,0
 captain room,0
 speak bcaz mobile problem listen cann listen voice calls later,0
 hiya stu wot u im much truble home moment evone hates even u wot hell av done wont u tell text bck please luv dan,0
 take mokka players,0
 still playing gautham,0
 hey mr going sea view couple gays mean games give bell ya finish,0
 k jason says gonna around around lt gt,0
 sorry able get see morning,0
 aight well keep informed,0
 number sir,0
 searching good dual sim mobile pa,0
 seems unnecessarily hostile,0
 dude got haircut breezy,0
 congrats mobile g videophones r call videochat wid ur mates play java games dload polyh music noline rentl bx ip pm,1
 apple day doctor tulsi leaf day cancer lemon day fat cup milk day bone problms litres watr day diseases snd ths u care,0
 thought king hill thing,0
 nope come online,0
 also tell said happy birthday,0
 bishan lei tot say lavender,0
 boo time u get u supposed take shopping today,0
 u sound like manky scouse boy steve like travelling da bus home wot u inmind recreation dis eve,0
 fyi taking quick shower epsilon like lt gt min,0
 tuesday night r u real,0
 yes appt,0
 got outta class gonna go gym,0
 want sent lt gt mesages today thats sorry hurts,0
 write wat,0
 ha say read anything way u seemed like judgemental save fridays pub,0
 valentine game send dis msg ur friends answers r someone really loves u ques colour suits best,0
 hi asked waheeda fathima leave,0
 enjoy urself tmr,0
 still around could use half th,0
 u secret admirer looking make contact u find r reveal thinks ur special call,1
 give us back id proof lt gt rs wont allow work come home within days,0
 bot notes oredi cos juz rem got,0
 yes rent expensive way save,0
 night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng,0
 hows pain dear r u smiling,0
 fun fact although would think armand would eventually build tolerance shit considering much smokes gets fucked like hits,0
 important information orange user xxxxxxx today lucky day find log onto http www urawinner com fantastic surprise awaiting,1
 sorry help,0
 great send account number,0
 hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin ward c u mrw luv jaz,0
 dating service asked contact u someone shy call revealed pobox uz p,1
 send contents page,0
 night sweet sleep well see exorcism emily rose may never sleep hugs snogs,0
 think u got think use got good ni,0
 right second gotta hit people first,0
 evry emotion dsn hav words evry wish dsn hav prayrs u smile world wit u othrwise even drop tear dsn lik stay wit u b happy good morning keep smiling,0
 remember,0
 ujhhhhhhh computer shipped address sandiago parantella lane wtf poop,0
 mm yes dear look hugging p,0
 like dis sweater fr mango size already irritating,0
 number gonna massive pain ass rather get involved possible,0
 anytime lor,0
 want new video handset time network mins unlimited text camcorder reply call del sat,1
 purity friendship two smiling reading forwarded message smiling seeing name gud evng,0
 ur balance next question complete landmark big bob b barry c ben text b c good luck,1
 fine absolutly fine,0
 k sure consent forms v,0
 ur tonexs subscription renewed charged choose polys month www clubzed co uk billing msg,1
 prize go another customer c www c biz p min polo ltd suite london w j hl please call back busy,1
 much torch ja,0
 nothing u dinner w us,0
 checking,0
 done internet connection v slow send try later first thing tomo,0
 mathews tait edwards anderson,0
 yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke,0
 need lar go engin cos sis arts today,0
 thanks honey still heard anything leave bit longer crowd try later great advice thanks hope cardiff still,0
 want new nokia colour phone delivered tomorrow free minutes mobile free text free camcorder reply call,1
 im snowboarding trip wondering planning get everyone together befor go meet greet kind affair cheers,0
 watching live,0
 see christmassy,0
 k ready lt gt,0
 know god created gap fingers one made comes amp fills gaps holding hand love,0
 greatest test courage earth bear defeat without losing heart gn tc,0
 new years plans,0
 recpt ordered ringtone order processed,1
 baaaaaaaabe wake miss crave need,0
 got message ignoring yes shopping,0
 dear mood cant drive brother drive,0
 dad get back,0
 tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria less expensive much less expensive unless getting citizen rates new zealand,0
 yes finished watching days lives love,0
 juz go google n search qet,0
 many times lose best ones bcoz,0
 good friends care close friends understand true friends stay forever beyond words beyond time gud ni,0
 getting back home,0
 sorry call later lt gt mins,0
 dun need use dial juz open da browser n surf,0
 one registered subscribers u enter draw g b gift voucher replying enter unsubscribe text stop,1
 awesome plan get time like lt gt text details wee bit,0
 take care sleep well need learn change life need get convinced wait conversations us get convinced time family many senses respect overemphasise u role life,0
 chance win free bluetooth headset simply reply back adp,1
 also didnt get na hi hi hi hi hi,0
 ya cant display internal subs gotta extract,0
 said anything wrong sorry de,0
 sad story man last week b day wife nt wish parents forgot n kids went work even colleagues wish,0
 stupid say challenge god dont think write instead respond immed,0
 yeah able text ready meet,0
 v skint fancied bevies waz gona go meet othrs spoon jst bin watchng planet earth sofa v comfey dont make hav gd night,0
 says quitting least times day wudn take much notice nah mind gonna see want come taunton tonight u tell,0
 get free call,0
 little darlings far week need coffee run tomo believe time week already,0
 ok msg u b leave house,0
 still west coast haiz take forever come back,0
 mmm fuck merry christmas,0
 alright thanks advice enjoy night try get sleep,0
 update face book status frequently,0
 saw message k da,0
 something u ate,0
 bank say money,0
 aiyar dun disturb u liao thk u lots aft ur cupboard come,0
 hey r watching movie tonight prob b home early,0
 yar lor u noe u used dat route,0
 mro coming gym machan goodnight,0
 dont think need yellow card uk travel ask someone gone lt gt bucks,0
 u look da lib got stuff havent finish yet,0
 sounds great im going sleep good night,0
 b floppy b snappy happy gay chat service photo upload call p min stop texts call,1
 house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand,0
 come u got nothing,0
 nothing ever easy looking reason take risk life love,0
 want grasp pretty booty,0
 got tea sure flavour,0
 going orchard laready reaching soon u reaching,0
 dear denying words please,0
 know old dom told yesterday name roger got touch last night wants meet today pm,0
 come back tampa ffffuuuuuuu,0
 celebrate b day else,0
 merry christmas u annie,0
 please tell special stock talking,0
 sent like,0
 urgent ur awarded complimentary trip eurodisinc trav aco entry claim txt dis morefrmmob shracomorsglsuplt ls aj,1
 awesome minute,0
 problem walk around julianaland oblivious going around say things constantly go one ear go whatever want know upset listen tell going upset want surprised mad,0
 told everything stop dont let get dehydrated,0
 guess lt gt min,0
 home ard wat time u reach,0
 storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moral one get name person bt girlfrnd g n g h,0
 want mapquest something look usf dogwood drive tiny street parking lot,0
 aight plan come later tonight,0
 die accidentally deleted e msg suppose put e sim archive haiz sad,0
 welcome uk mobile date msg free giving free calling future mgs billed p daily cancel send go stop,1
 wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry,0
 thanks reply today ur visa coming r u still buying gucci bags sister things easy uncle john also bills really need think make money later sha,0
 sorry flaked last night shit seriously goin roommate tonight,0
 said look pretty wif long hair wat thk cutting quite short leh,0
 ranjith cal drpd deeraj deepak min hold,0
 cheers callin babe sozi culdnt talkbut wannatell u details later wenwecan chat properly x,0
 hey u still gym,0
 said u mind go bedroom minute ok sed sexy mood came minuts latr wid cake n wife,0
 much better thanks lol,0
 nothing smsing u n xy lor sorry lor da guys neva c u person sort know u lor u wan meet xy ask bring u along next meeting,0
 lemme know swing pick free basically time semester,0
 wa u efficient gee thanx,0
 received mobile content enjoy,1
 able sleep,0
 want explicit sex secs ring costs p min,1
 meet soon princess ttyl,0
 pick pm go taunton still want come,0
 oh outside players allowed play know,0
 anything lor,0
 erutupalam thandiyachu,0
 cant u try new invention fly joking,0
 ful song lyrics,0
 u reckon need arrange transport u thanks,0
 true lov n care wil nevr go unrecognized though somone often makes mistakes valuing definitly undrstnd start missing,0
 shopping eh ger toking abt syd leh haha,0
 standing,0
 good weekend,0
 miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality wins,0
 call get chance plz lt,0
 new deus ex game comin early next yr,0
 computer fried essential part keep spares fucking idiot roommates looovvve leaving thing running full lt gt,0
 friend studying warwick planned go shopping concert tmw may canceled havn seen ages yeah get together sometime,0
 probably couple hours tops,0
 lol grins babe thanks thinking,0
 man bus slow think gonna get,0
 hope text meets smiling let text give reason smile beautiful day,0
 case wake wondering forgot take care something grandma today done parade,0
 ok,0
 latest nokia mobile ipod mp player proze guaranteed reply win norcorp ltd mtmsgrcvd,1
 sms services inclusive text credits pls goto www comuk net login qxj unsubscribe stop extra charge help comuk cm ae,1
 nvm take ur time,0
 wat da decision,0
 wot u bitch,0
 stupid possible,0
 told hr want posting chennai working,0
 mobile club choose top quality items mobile cfca,1
 guys leaving,0
 neva grumble sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei got lot work ar,0
 able anything,0
 takin linear algebra today,0
 weekend fine excuse much decorating,0
 sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss,0
 project pa come,0
 money wining number wot next,1
 sure whenever show fuck gt,0
 random saw old roomate campus graduated,0
 congrats mobile g videophones r call videochat wid ur mates play java games dload polyh music noline rentl bx ip pm,1
 men always needs beautiful intelligent caring loving adjustable cooperative wife law allows one wife,0
 sucks got planned yo valentine yo valentine,0
 got part nottingham hrs miles good thing love man much mph hey ho,0
 think one saying clearly ok leave need ask go come,0
 hi good mornin thanku wish u,0
 u want meet morro,0
 actually decided hungry left yet v,0
 sent part,0
 cos shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor,0
 want cock hubby away need real man satisfy txt wife strings action txt stop end txt rec ea otbox la ws,1
 understand loss gain work school,0
 u missed u havent much bit bored holiday want go bak college sad isnt xx,0
 hiya probably coming home weekend next,0
 forget though love walk beside watching keeping heart warm,0
 wish things different wonder able show much value pls continue brisk walks drugs without askin please find things laugh love dearly,0
 ok days making dinner tonite invited,0
 gr new service live sex video chat mob see sexiest dirtiest girls live ur phone details text horny cancel send stop,1
 money steve mate,0
 im late tellmiss im way,0
 never blame day ur life good days give u happiness bad days give u experience essential life gods blessings good morning,0
 normally use drink water daily,0
 dare ask luck sorting car,0
 party place usf charge contribute way greatly appreciated yeah got room one,0
 urgh coach hot smells chip fat thanks especially duvet predictive text word,0
 hiya last night naughty bought clothes little ready shopping tho kind time wanna meet,0
 freemsg hi baby wow got new cam moby wanna c hot pic fancy chat im w utxt rply chat hlp msg p rcv,1
 trying reach without success,0
 derek done class,0
 never lei v lazy got wat dat day send da url cant work one,0
 never try alone take weight tear comes ur heart falls ur eyes always remember stupid friend share bslvyl,0
 hey mate spoke mag people deliver end month deliver th sept talk later,0
 hope good week checking,0
 haha friend tyler literally asked could get dubsack,0
 hey u fancy meetin cha hav lil beverage txt ring meet l r quite tired got v pist love pete x x x,0
 great safe trip dont panic surrender,0
 symptoms u love u like listening songs u get stopped u see name beloved u get angry,0
 sun ah thk mayb dun anythin thk book e lesson e pilates orchard mrt u noe hor,0
 try something dear read something exams,0
 wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear,0
 gettin rdy ship comp,0
 hospital da return home evening,0
 piss talking someone realise u point read backwards,0
 think da wil,0
 awake oh,0
 good afternoon boytoy goes walking day get police abstract still wake miss babe,0
 much u trying get,0
 come around lt decimal gt pm vikky otside nw il come tht time,0
 tell address,0
 honeybee said sweetest world god laughed amp said wait u havnt met person reading msg moral even god crack jokes gm gn ge gn,0
 buy blackberry bold torch buy new used let know plus saying buy lt gt g wifi ipad saying lt gt g,0
 together thinkin,0
 hiya hows going sunny africa hope u r avin good time give big old silver back big kiss,0
 time come tomorrow,0
 wanna laugh try chit chat mobile logon txting word chat send cm po box london w zf p msg rcvd,1
 cha quiteamuzing scool babe probpop cu satthen hunny brekkie love jen xxx psxtra lrg portions please,0
 omg u know ate,0
 urgent nd attempt contact u u call b csbcm wc n xx callcost ppmmobilesvary max,1
 directly behind abt rows behind,0
 congratulations ur awarded cd vouchers gift guaranteed free entry wkly draw txt music,1
 contract mobile mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records,1
 urgent call landline complimentary ibiza holiday cash await collection sae cs po box sk wp ppm,1
 plans yet,0
 hi engagement fixd lt gt th next month know really shocking bt hmm njan vilikkam ws al sudn,0
 course maths one day one chapter one month finish,0
 wow think common take back ur freak unless u chop,0
 ur chance win wkly shopping spree txt shop c www txt shop com custcare x p wk,1
 noooooooo please last thing need stress life fair,0
 u secret admirer looking make contact u find r reveal thinks ur special call stopsms ppm,1
 mila age blonde new uk look sex uk guys u like fun text mtalk pp txt st free increments help,1
 see swing bit got things take care firsg,0
 wanted wish happy new year wanted talk legal advice gary split person make trip ptbo hope everything good babe love ya,0
 finished work yet something,0
 tomorrow going theatre come wherever u call tell come tomorrow,0
 well done england get official poly ringtone colour flag yer mobile text tone flag opt txt eng stop box w wx,1
 right wasnt phoned someone number like,0
 ok wun b angry msg u aft come home tonight,0
 good time nice something bit different weekends change see ya soon,0
 yo sorry shower sup,0
 carlos pick swing usf little bit,0
 full heat pa applyed oil pa,0
 stuck da middle da row da right hand side da lt,0
 laid airtel line rest,0
 hi u decide wot get bday ill prob jus get voucher frm virgin sumfing,0
 freemsg txt call claim reward hours talk time use phone subscribe gbp mnth inc hrs stop txtstop,1
 hey j r u feeling better hopeso hunny amnow feelin ill ithink may tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx,0
 plan staying night prolly back til late,0
 thanx puttin da fone,0
 need th campus atm could pick hour two,0
 oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch,0
 running managed minutes needed oxygen might resort roller option,0
 live next lt gt mins,0
 de asking like,0
 glad talking,0
 wat time finish,0
 sorry da gone mad many pending works,0
 much got cleaning,0
 hows favourite person today r u workin hard sleep last nite nearly rang u,0
 sunshine quiz win super sony dvd recorder canname capital australia text mquiz b,1
 called dad oredi,0
 good think could send pix would love see top bottom,0
 nvm going wear sport shoes anyway going late leh,0
 sorry call later meeting,0
 long fuckin showr,0
 received understood n acted upon,0
 finally came fix ceiling,0
 u need presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha love got dont mis,0
 jus finish blowing hair u finish dinner already,0
 bus love,0
 lol knew saw dollar store,0
 please call customer service representative pm guaranteed cash prize,1
 todays voda numbers ending selected receive reward match please call quoting claim code standard rates apply,1
 saturday sunday holiday difficult,0
 everybody fun evening miss,0
 got hella gas money want go grand nature adventure galileo little bit,0
 meeting call later,0
 oh wow thats gay firmware update help,0
 move morphine,0
 come din c yup cut hair,0
 k k pa lunch aha,0
 oh ho first time u use type words,0
 captain vijaykanth comedy captain tv drunken,0
 course guess god got hold right,0
 hide anythiing keeping distance,0
 havent,0
 ripped get mobile content www clubmoby com call poly true pix ringtones games six downloads,1
 sorry din lock keypad,0
 u got persons story,0
 planning come chennai,0
 tried contact reply offer video phone anytime network mins half price line rental camcorder reply call,1
 god created gap btwn ur fingers dat sum vry special fill gaps holding ur hands plz dont ask created much gap legs,0
 okay going sleep later,0
 please protect e threats sib never asks sensitive information like passwords atm sms pin thru email never share password anybody,0
 finally happened aftr decades beer cheaper petrol goverment expects us drink drive,0
 xmas reward waiting computer randomly picked loyal mobile customers receive reward call,1
 r e meeting tmr,0
 lol yes add spice day,0
 hope great day,0
 prasanth ettans mother passed away last night pray family,0
 k work something,0
 private account statement shows un redeemed points call identifier code expires,1
 message great doctor india drink appy fizz contains cancer causing age,0
 cant pick phone right pls send message,0
 call tell infront call,0
 ok prob,0
 ladies first genus second k,0
 yes please swimming,0
 mum going robinson already,0
 ok set let u noe e details later,0
 tel software name,0
 send print outs da,0
 im realy soz imat mums nite moro,0
 born god said oh another idiot born god said oh competition knew one day two become freinds forever,0
 didnt get ur full msg sometext missing send,0
 probably almost gas get cash tomorrow,0
 customer service announcement recently tried make delivery unable please call schedule ref,1
 forgot ask smth card da present lei want write smth sign,0
 leaving house,0
 hi babe chloe r u smashed saturday night great weekend u missing sp visionsms com text stop stop p text,1
 ready call,0
 wewa iriver mb,0
 good thing getting connection bw,0
 sry da jst nw came home,0
 cool night lemme know around,0
 staying town,0
 haha yeah oz kind shitload,0
 ok u take shopping u get paid,0
 life means lot love life love people life world calls friends call world ge,0
 alright bring see like lt gt mins,0
 pls dont play others life,0
 eatin lunch,0
 hmmm give one day,0
 try g decided head,0
 ok prob,0
 surly ill give coming review,0
 march ending ready call sure problem capital never complete far work ladies,0
 tessy pls favor pls convey birthday wishes nimya pls dnt forget today birthday shijas,0
 pls give food preferably pap slowly loads sugar take hour give water slowly,0
 urgent mobile awarded bonus caller prize nd attempt contact call box qu,1
 guy gets used dumb realize,0
 okey dokey bit sorting stuff,0
 da whats plan,0
 yes fine,0
 win winner mr foley ipod exciting prizes soon keep eye ur mobile visit www win co uk,1
 liked new mobile,0
 anytime,0
 mmmmmmm snuggles deep contented sigh whispers fucking love much barely stand,0
 yar say got error,0
 hey anyway,0
 wow healthy old airport rd lor cant thk anything else b bathing dog later,0
 wif family booking tour package,0
 say bold torch later one torch bold,0
 haha awesome might need take doin tonight,0
 ya knw u vl giv ok thanks kano anyway enjoy wit ur family wit st salary,0
 huh slow tot u reach long ago liao u days leh,0
 thats cool princess cover face hot sticky cum,0
 big brother really scraped barrel shower social misfits,0
 oops thk dun haf enuff go check tell,0
 min go lunch,0
 hey happened u switch ur cell whole day isnt good u care give call tomorrow,0
 k addie amp art get home,0
 uncles atlanta wish guys great semester,0
 aiyo lesson early still sleepin haha okie u go home liao den confirm w lor,0
 forgot tell smth like number sections clearer,0
 yup anything lor u dun wan ok,0
 home love still awake loving kiss,0
 hello peach cake tasts lush,0
 free game get rayman golf free games arcade st get ur games settings reply post save activ press key arcade termsapply,1
 minor shindig place later tonight interested,0
 jason says cool pick place like hour,0
 mobile mths update latest camera video phones free keep ur number get extra free mins texts text yes call,1
 career tel added u contact indyarocks com send free sms remove phonebook sms lt gt,0
 reached already,0
 dont know ask brother nothing problem thing told,0
 k eng rocking ashes,0
 wat time r going xin hostel,0
 good morning dear shijutta great amp successful day,0
 buy space invaders chance win orig arcade game console press games arcade std wap charge see co uk games terms settings purchase,1
 oh k placement ah,0
 possession especially first offense,0
 nt driving even many reasons called bbd thts chikku hw abt dvg cold heard tht vinobanagar violence hw condition hw ru problem,0
 bought test yesterday something lets know exact day u ovulate get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,0
 pizza u want,0
 keep seeing weird shit bein woah realising actually reasonable oh,0
 many happy returns day wish happy birthday,0
 ya nice ready thursday,0
 hospital da return home evening,0
 thinking u x,0
 camera awarded sipix digital camera call fromm landline delivery within days,1
 orh tot u say still dun believe,0
 put sign choose number pin show right,0
 beauty life next second hides thousands secrets wish every second wonderful ur life gud n,0
 thanx u darlin im cool thanx bday drinks nite morrow take care c u soon xxx,0
 still maybe leave credit card get gas get back like told,0
 weekly cool mob tones ready download weeks new tones include crazy frog axel f akon lonely black eyed dont p info n,1
 well boy glad g wasted night applebees nothing,0
 cashbin co uk get lots cash weekend www cashbin co uk dear welcome weekend got biggest best ever cash give away,1
 ok lor u wan go look u,0
 u wan haf lunch da canteen,0
 make life stressfull always find time laugh may add years life surely adds life ur years gud ni swt dreams,0
 hey looks like wrong one kappa guys numbers still phone want text see around,0
 urgent mobile number awarded prize guaranteed call land line claim valid hrs ppm,1
 thanks continued support question week enter u draw cash name new us president txt ans,1
 home doc gave pain meds says everything fine,0
 ard rest ard least price bedrm,0
 lovely night xxx,0
